75 16 51 32 2 6 75 89 61 89 77 20 48 99 12 32 21 64 12 88 80 44 98 81 8 8 46 83 20 90 69 14 17 63 30 41 72 83 97 45 57 94 25 3 89 49 46 93 18 33 6 63 91 57 72 38 70 90 63 25 73 24 70 45 42 94 60 36 77 71 21 9 68 20 58 38 34 70 47 59 1 100 82 65 49 94 24 3 80 47 100 80 31 42 93 9 85 69 50 25
68 88 64 99 71 20 79 37 42 53 83 42 15 13 67 85 9 6 17 23 5 26 14 63 25 13 5 74 83 50 85 63 68 80 90 76 33 7 47 29 78 92 10 2 27 84 63 11 60 82 8 47 72 96 54 48 91 8 79 35 68 6 94 10 39 10 28 67 13 13 93 30 69 50 25 25 68 85 32 73 81 23 72 96 72 54 96 14 99 82 74 46 87 59 90 86 55 14 22 24
71 52 65 44 85 21 69 77 57 46 41 71 42 48 53 98 82 56 93 42 78 31 73 70 28 49 99 71 96 33 47 58 58 51 1 93 5 37 77 3 67 18 39 1 39 29 28 41 3 99 89 36 71 66 72 74 74 20 13 5 59 46 20 18 34 47 75 32 30 33 39 12 74 52 73 28 94 10 93 42 62 23 63 89 90 74 13 77 83 39 5 94 74 49 11 100 8 99 43 45
56 54 16 99 30 96 84 78 2 82 100 81 49 7 40 68 6 41 70 73 20 42 65 90 29 20 7 87 94 51 58 97 77 74 65 12 29 56 38 51 19 17 44 11 61 74 96 7 71 52 34 11 52 65 56 100 90 17 98 18 62 72 26 63 51 84 74 26 72 79 95 68 32 32 10 35 100 56 42 88 74 12 15 86 53 55 47 45 25 42 45 77 84 4 99 40 22 45 79 57
80 19 57 6 30 26 88 48 20 97 94 11 15 95 7 32 80 19 37 2 44 89 15 40 58 61 3 43 27 95 69 28 27 70 67 97 34 71 62 80 94 19 89 90 86 3 49 75 85 68 6 33 22 8 37 26 90 80 35 7 60 84 2 9 50 85 35 85 85 47 14 3 38 84 50 30 49 66 91 13 41 63 77 69 12 24 26 65 59 72 92 3 6 32 68 40 43 63 51 96
21 3 45 88 46 46 81 39 31 65 36 8 81 33 50 4 72 36 29 20 44 51 85 18 12 94 49 67 87 79 81 88 30 54 31 74 20 55 40 78 43 58 70 17 27 84 18 75 70 88 26 18 40 89 91 68 18 56 99 19 84 73 21 41 9 72 69 93 16 24 41 19 94 4 98 41 53 53 39 57 96 82 95 36 20 100 25 14 17 24 4 98 79 79 35 78 73 79 30 77
30 30 88 4 46 11 89 100 62 18 65 78 61 92 84 48 24 50 63 61 18 21 25 29 5 53 98 2 35 53 29 96 86 26 97 27 9 23 57 79 63 89 42 59 32 55 52 100 6 78 95 49 93 41 51 79 96 74 77 69 68 83 91 5 67 14 58 59 6 32 67 69 51 95 6 72 50 67 98 81 7 25 38 57 51 39 100 37 60 22 55 38 79 7 89 67 19 60 83 58
12 93 65 15 24 100 75 90 70 18 51 53 42 58 4 23 59 76 92 26 59 12 33 42 89 84 92 21 92 94 16 12 15 91 58 82 47 11 68 91 50 94 66 79 21 49 71 49 6 99 22 43 73 85 20 21 19 23 99 92 7 54 40 40 94 99 58 37 81 24 16 17 26 1 80 98 33 2 59 64 64 70 1 78 64 31 28 76 85 61 59 53 57 11 77 77 1 32 71 36
80 81 72 27 7 24 19 8 84 45 5 19 5 86 74 78 39 43 12 7 14 54 23 21 87 37 79 85 89 90 77 74 72 23 59 96 75 47 5 12 99 39 42 48 49 9 98 55 71 9 38 61 18 16 89 36 43 68 53 68 27 90 27 79 8 14 74 94 81 68 12 62 93 89 78 91 37 55 78 41 34 68 74 80 46 17 79 73 64 67 94 81 64 64 24 79 30 91 38 25
1 16 4 60 81 16 95 27 79 54 53 6 43 45 72 82 28 2 82 26 89 37 33 9 40 39 65 71 42 99 1 15 88 43 44 51 93 73 79 4 23 25 43 44 87 62 61 5 83 18 62 20 81 59 69 43 60 53 96 8 67 39 73 93 87 41 72 69 3 27 74 88 43 46 9 20 36 4 44 49 81 69 22 74 78 50 24 77 15 97 40 91 41 91 5 35 53 12 64 31
48 58 39 28 68 39 23 15 48 5 100 26 12 57 65 4 62 65 20 25 44 62 94 68 40 100 42 19 99 13 67 87 17 27 93 5 59 50 92 67 15 1 40 6 88 77 12 43 60 6 14 67 99 85 96 40 3 74 98 40 82 27 42 26 25 37 36 69 41 99 57 86 16 35 20 21 36 15 2 80 72 66 14 27 70 45 71 41 35 19 91 37 74 32 22 10 40 79 44 70
57 7 17 4 61 87 7 14 50 7 12 55 51 23 91 77 76 81 89 90 58 79 46 40 43 26 92 98 86 69 11 97 98 60 73 17 12 90 60 13 59 40 88 83 91 99 60 61 30 29 19 79 34 47 51 24 90 86 43 42 59 63 4 9 61 15 45 62 60 22 37 99 45 78 74 17 66 14 52 92 14 42 72 84 10 39 69 60 52 76 53 31 80 32 71 21 62 50 9 44
27 89 76 56 56 73 44 70 89 31 23 85 86 10 95 92 74 63 15 76 77 60 42 72 13 57 23 40 52 9 77 14 88 77 99 49 42 64 83 85 8 12 28 18 75 97 82 1 97 19 85 20 58 69 38 50 79 74 58 26 27 88 41 39 73 87 39 56 92 45 12 75 2 79 66 52 17 38 8 48 71 7 1 91 72 46 15 37 4 31 56 90 76 51 81 41 92 49 52 49
56 70 28 85 23 61 18 25 72 50 47 54 20 37 86 17 18 2 10 83 3 19 93 63 85 56 18 11 18 83 54 59 90 78 55 80 24 59 66 55 71 58 50 46 29 24 55 78 1 74 64 94 31 92 65 35 53 70 74 47 5 5 73 62 91 48 15 75 62 89 11 19 94 94 68 97 100 36 60 67 11 67 79 12 32 61 81 95 85 86 10 88 82 70 75 40 79 7 44 69
100 2 61 59 66 61 74 94 43 54 46 38 38 22 5 89 77 96 39 94 73 34 8 81 61 75 22 74 7 85 38 95 80 4 37 63 11 17 65 10 36 33 17 79 36 36 33 2 95 15 78 23 76 95 20 85 58 48 23 34 90 31 63 24 68 5 44 11 19 77 20 64 97 53 99 50 31 85 57 93 82 22 27 74 94 45 7 83 34 97 15 7 22 60 52 61 39 61 96 97
69 30 49 88 91 50 61 34 19 68 56 2 37 58 49 87 41 68 88 6 13 69 82 46 56 79 84 35 43 35 35 13 33 84 75 51 60 99 87 96 31 94 87 76 99 25 67 44 87 89 24 41 71 2 87 2 9 2 53 13 68 14 88 58 45 29 93 37 33 25 5 4 80 12 8 77 85 28 77 82 16 91 16 12 78 17 49 85 98 83 73 24 15 90 24 33 38 60 85 10
82 59 36 99 55 89 86 99 99 42 33 21 100 10 36 100 8 49 50 43 8 34 34 23 57 9 63 26 79 51 23 83 63 14 19 70 99 56 28 79 83 14 57 92 34 14 5 10 10 74 94 33 100 58 3 64 20 84 82 1 5 86 50 35 20 90 43 51 74 1 66 91 99 63 62 56 52 94 100 9 70 29 1 50 89 100 62 16 73 69 46 43 88 39 52 8 81 83 12 47
69 44 11 59 98 99 38 83 26 23 71 6 50 85 25 39 90 50 14 81 89 46 63 11 81 57 95 25 18 5 25 4 93 76 31 63 50 9 70 83 40 64 69 58 3 5 44 8 44 93 6 52 16 28 84 86 67 59 87 69 20 95 75 30 10 5 95 19 63 84 3 61 80 6 32 90 84 17 2 23 81 7 40 13 59 79 22 76 9 14 15 64 77 79 29 9 26 55 44 95
87 52 42 16 88 74 70 18 42 28 98 6 76 23 43 9 16 36 19 97 54 22 90 48 71 22 57 32 75 6 18 13 81 79 49 100 21 3 63 11 1 1 23 12 91 84 76 37 54 89 99 61 89 17 27 19 82 35 67 58 53 31 23 79 89 5 77 24 92 64 79 12 81 39 45 54 1 72 31 25 16 68 13 80 47 98 70 65 29 60 99 81 85 27 36 7 25 15 20 88
61 64 23 21 86 6 7 83 47 37 27 56 33 43 79 98 59 6 14 95 7 69 23 21 4 63 66 15 10 31 93 57 76 75 42 54 26 96 87 42 30 100 15 42 30 13 31 95 53 26 49 29 10 61 75 63 7 56 19 28 79 59 23 50 48 18 59 93 25 81 46 35 26 43 17 5 89 73 8 36 18 15 60 59 54 22 98 44 29 38 78 21 82 79 22 74 71 30 12 53
67 63 28 76 61 60 36 2 94 55 95 32 32 42 56 75 29 76 20 74 1 54 6 6 61 94 99 65 5 55 68 51 62 90 13 58 64 31 11 72 97 2 89 94 53 28 17 46 38 31 83 12 3 62 86 40 21 91 59 74 96 75 4 59 60 99 18 91 52 24 48 81 60 91 82 1 81 10 50 89 43 68 5 38 55 97 35 90 79 70 74 27 88 11 80 43 95 8 66 87
47 7 15 50 47 60 80 6 47 47 23 83 72 91 9 72 91 100 27 18 43 31 70 15 84 62 95 97 75 90 27 97 96 98 29 42 46 35 65 88 55 36 7 9 48 45 58 63 65 68 16 61 91 69 87 69 38 58 80 48 87 89 9 25 59 12 11 51 23 37 10 14 22 36 15 90 19 64 20 27 67 81 3 38 54 88 70 17 61 45 54 57 95 83 3 38 25 9 3 30
67 83 43 53 75 44 84 83 42 63 76 86 90 68 71 57 59 39 73 17 40 22 34 30 62 48 37 99 7 19 46 37 59 22 80 21 92 69 37 24 23 91 89 86 20 21 31 15 6 41 74 17 57 34 48 24 27 72 91 5 86 41 45 19 48 58 70 21 69 39 16 4 52 64 99 19 59 41 20 1 95 70 65 43 83 91 38 61 38 97 74 86 19 73 94 57 44 89 15 94
62 6 18 87 71 15 40 4 52 80 29 58 46 12 42 8 78 83 25 75 68 29 99 36 26 3 11 69 58 87 86 12 66 51 25 63 41 78 78 66 8 86 47 51 19 92 55 48 50 48 2 37 45 45 40 58 72 12 28 94 57 95 54 57 37 21 94 55 94 54 18 76 77 12 19 27 39 61 68 43 9 76 97 49 12 1 53 82 35 54 23 72 60 91 73 97 18 26 24 49
38 71 63 6 39 75 39 64 72 95 60 29 4 1 20 34 39 82 82 61 16 84 86 37 54 23 63 89 83 32 4 16 98 36 64 9 77 96 47 75 62 73 56 34 81 88 61 89 16 48 66 94 74 3 34 21 75 8 19 41 60 89 18 46 21 7 35 47 54 82 46 7 38 38 68 82 10 66 25 99 81 24 98 13 77 97 22 70 42 41 88 39 35 88 90 89 47 13 69 75
46 19 2 18 67 37 48 100 63 53 44 21 14 28 20 65 29 25 72 79 89 68 69 92 71 90 97 15 54 59 10 15 17 3 62 45 40 89 47 18 57 77 67 98 44 23 91 39 4 96 16 29 17 89 19 89 30 40 17 27 17 11 55 89 98 15 10 3 100 62 97 56 6 26 14 5 85 66 76 8 61 16 33 6 9 39 86 2 97 13 16 78 27 76 26 24 86 45 4 12
19 96 36 75 45 46 21 65 100 94 79 31 65 73 9 13 75 98 2 68 28 92 25 37 22 97 69 1 93 13 28 65 91 61 47 90 76 24 57 87 14 24 46 49 55 28 66 30 53 15 98 41 16 60 15 67 18 64 98 47 91 37 72 93 6 11 42 64 15 50 37 59 77 95 40 88 57 29 71 53 38 55 25 9 61 87 48 23 2 87 63 87 14 51 57 67 85 87 11 16
19 51 52 89 76 14 95 22 9 47 26 44 26 77 52 16 30 55 93 64 36 98 92 99 75 76 35 97 83 52 46 61 86 78 52 63 66 36 19 99 59 14 16 33 63 64 30 81 18 4 13 95 7 9 64 87 4 23 49 78 87 42 20 39 80 80 13 98 10 85 97 67 99 64 60 26 38 85 64 63 65 34 70 44 70 70 3 98 5 56 16 50 58 41 49 57 59 5 5 23
72 85 100 39 91 22 63 56 18 40 92 50 63 98 15 73 87 63 85 71 88 70 74 61 61 72 21 65 8 51 34 64 76 49 79 87 46 99 37 42 8 4 76 6 17 47 45 95 75 4 98 81 44 49 13 55 45 46 53 45 8 85 32 32 31 83 40 76 11 89 9 40 15 44 22 3 69 42 5 59 85 55 73 66 54 35 3 90 61 76 3 41 49 74 50 42 74 13 63 13
89 87 27 44 64 65 98 86 44 22 79 39 47 56 26 64 82 10 69 28 37 34 7 39 74 52 29 80 96 12 92 75 13 76 44 35 9 73 68 61 55 27 45 10 84 39 65 39 56 85 70 41 26 54 52 33 80 66 59 86 98 71 24 3 81 91 67 24 74 64 28 85 96 60 35 82 69 79 99 56 73 94 81 8 67 26 47 60 19 31 20 96 88 98 39 56 53 41 9 82
